world_cup_year,team_name,elo_rating,elo_rank,elo_1yr_change_rating,win_ratio,goals_ratio,count_matches
1982,Iceland,1499,72,85,0.23076923076923078,1.1634615384615385,0
1982,Trinidad and Tobago,1492,73,69,0.46551724137931033,1.7758620689655173,0
1982,Japan,1484,74,0,0.39316239316239315,1.6794871794871795,0
1982,Ecuador,1482,75,9,0.13953488372093023,1.062015503875969,0
1982,Malawi,1479,76,0,0.40816326530612246,1.6734693877551021,0
1982,Kenya,1477,77,82,0.4186991869918699,1.886178861788618,0
1982,Angola,1473,78,0,0.36363636363636365,1.1515151515151516,0
1982,Suriname,1470,79,0,0.46779661016949153,2.013559322033898,0
1982,Haiti,1467,80,0,0.47435897435897434,1.7094017094017093,0
1982,Finland,1457,81,31,0.1954674220963173,1.2606232294617563,0
1982,Tanzania,1453,82,7,0.32642487046632124,1.461139896373057,0
1982,Northern Cyprus,1452,83,0,0.16666666666666666,0.5,0
1982,Thailand,1447,84,12,0.3151862464183381,1.4269340974212035,0
1982,Albania,1440,85,0,0.234375,0.84375,0
1982,Togo,1432,86,0,0.3142857142857143,1.180952380952381,0
1982,Uganda,1430,87,9,0.4434782608695652,1.9739130434782608,0
1982,Sudan,1424,88,0,0.43356643356643354,1.5734265734265733,0
1982,Madagascar,1418,89,8,0.449438202247191,1.9325842696629214,0
1982,Saudi Arabia,1398,90,0,0.3888888888888889,1.4111111111111112,0
1982,Malta,1395,91,55,0.14754098360655737,0.5245901639344263,0
1982,Guadeloupe,1387,92,0,0.3875,1.7125,0
1982,Martinique,1377,93,0,0.4339622641509434,1.971698113207547,0
1982,Sierra Leone,1376,94,0,0.2153846153846154,1.2,0
1982,Hong Kong,1374,95,2,0.3953488372093023,1.7627906976744185,0
1982,Gabon,1374,95,27,0.23333333333333334,1.3333333333333333,0
1982,New Caledonia,1368,97,0,0.54,2.64,0
1982,Ethiopia,1367,98,0,0.39416058394160586,1.7737226277372262,0
1982,Liberia,1360,99,3,0.18181818181818182,0.9696969696969697,0
1982,Venezuela,1358,100,30,0.275,1.2875,0
1982,Central African Republic,1352,101,0,0.32,1.56,0
1982,Burma,1349,102,0,0.4770992366412214,1.950381679389313,0
1982,Gambia,1327,103,0,0.23076923076923078,1.1923076923076923,0
1982,Grenada,1326,104,0,0.52,2.2,0
1982,Benin,1324,105,0,0.2857142857142857,1.3571428571428572,0
1982,Pakistan,1316,106,23,0.2876712328767123,1.4383561643835616,0
1982,French Guiana,1312,107,33,0.21875,1.40625,0
1982,Bermuda,1308,108,0,0.2222222222222222,1.1111111111111112,0
1982,Upper Volta,1304,109,0,0.2698412698412698,1.5396825396825398,0
1982,Chad,1303,110,0,0.25,1.375,0
1982,Aruba,1302,111,0,0.3118279569892473,1.7741935483870968,0
1982,Khmer Republic,1301,112,0,0.26,1.28,0
1982,Mozambique,1300,113,12,0.3076923076923077,1.4615384615384615,0
1982,Lebanon,1297,114,0,0.31746031746031744,1.6666666666666667,0
1982,Dominica,1284,115,0,0.25925925925925924,1.4074074074074074,0
1982,Syria,1283,116,0,0.34579439252336447,1.308411214953271,0
1982,Malaysia,1281,117,0,0.40232558139534885,1.7767441860465116,0
1982,Jamaica,1273,118,18,0.3125,1.2,0
1982,Indonesia,1258,119,0,0.40869565217391307,1.8608695652173912,0
1982,Cyprus,1255,120,0,0.05405405405405406,0.4594594594594595,0
1982,Barbados,1255,120,23,0.225,1.025,0
1982,Guinea-Bissau,1246,122,0,0.32,1.32,0
1982,South Yemen,1245,123,5,0.25806451612903225,1.032258064516129,0
1982,Netherlands Antilles,1240,124,9,0.43866171003717475,1.933085501858736,0
1982,Guyana,1240,124,0,0.245,1.035,0
1982,Mauritius,1237,126,14,0.44086021505376344,2.2903225806451615,0
1982,Qatar,1233,127,57,0.2982456140350877,1.105263157894737,0
1982,Singapore,1228,128,0,0.23529411764705882,1.3217993079584776,0
1982,Saint Lucia,1224,129,0,0.3023255813953488,1.4883720930232558,0
1982,Burundi,1222,130,0,0.15789473684210525,1.2105263157894737,0
1982,Faroe Islands,1218,131,0,0.125,1.25,0
1982,Niger,1217,132,41,0.1276595744680851,1,0
1982,Palestine,1217,132,0,0.2,1.3333333333333333,0
1982,Cape Verde,1211,134,29,0.18181818181818182,0.8181818181818182,0
1982,Luxembourg,1208,135,0,0.09774436090225563,0.849624060150376,0
1982,South Vietnam,1206,136,0,0.4009216589861751,1.9308755760368663,0
1982,India,1204,137,2,0.3853658536585366,1.6634146341463414,0
1982,Lesotho,1195,138,0,0.21621621621621623,1.162162162162162,0
1982,Panama,1186,139,0,0.24503311258278146,1.3841059602649006,0
1982,Taiwan,1184,140,19,0.358974358974359,1.6581196581196582,0
1982,Fiji,1169,141,0,0.25,2.125,0
1982,Bahrain,1166,142,0,0.25,1.0735294117647058,0
1982,Jordan,1160,143,0,0.23529411764705882,0.7843137254901961,0
1982,Somalia,1152,144,0,0.12121212121212122,0.8787878787878788,0
1982,Liechtenstein,1142,145,0,0.5,1.25,0
1982,Swaziland,1139,146,0,0.07142857142857142,1.0714285714285714,0
1982,Antigua and Barbuda,1129,147,0,0.1875,0.8125,0
1982,Papua New Guinea,1126,148,87,0.35135135135135137,2.4864864864864864,0
1982,British Honduras,1117,149,0,0.5,1.5,0
1982,Saint Kitts and Nevis,1110,150,0,0.125,1.625,0
1982,Réunion,1104,151,0,0.25925925925925924,1.6481481481481481,0
1982,Solomon Islands,1088,152,0,0.3870967741935484,2.3225806451612905,0
1982,United Arab Emirates,1087,153,64,0.1590909090909091,0.7727272727272727,0
1982,Bonaire,1075,154,0,0.15384615384615385,0.8717948717948718,0
1982,Rwanda,1073,155,29,0.09090909090909091,0.5454545454545454,0
1982,Vanuatu,1072,156,0,0.20454545454545456,1.8863636363636365,0
1982,Equatorial Guinea,1064,157,0,0,1,0
1982,São Tomé and Príncipe,1058,158,0,0.09090909090909091,0.8181818181818182,0
1982,Macao,1046,159,0,0.10344827586206896,0.8620689655172413,0
1982,Zanzibar,1040,160,0,0.11363636363636363,0.7840909090909091,0
1982,Mauritania,1014,161,0,0.05,0.675,0
1982,Botswana,1012,162,0,0,0.6,0
1982,Nicaragua,997,163,0,0.0847457627118644,0.9152542372881356,0
1982,Seychelles,985,164,0,0.18181818181818182,1.3636363636363635,0
1982,Greenland,982,165,0,0,0.5,0
1982,Bangladesh,965,166,0,0.10344827586206896,0.7586206896551724,0
1982,Puerto Rico,952,167,5,0.08196721311475409,0.5901639344262295,0
1982,Laos,940,168,0,0.07142857142857142,0.7380952380952381,0
1982,Sint Maarten,915,169,0,0.3333333333333333,1.6666666666666667,0
1982,Nepal,915,169,0,0.75,2.75,0
1982,Bahamas,915,169,0,0.25,0.875,0
1982,Dominican Republic,913,172,0,0.11764705882352941,0.8235294117647058,0
1982,Brunei,910,173,0,0.13333333333333333,0.6,0
1982,Philippines,909,174,0,0.14423076923076922,0.875,0
1982,Mongolia,896,175,0,0,1,0
1982,French Somaliland,889,176,0,0,0.8571428571428571,0
1982,Comoros,889,176,0,0.25,1,0
1982,Sri Lanka,887,178,0,0.07407407407407407,0.9444444444444444,0
1982,Afghanistan,861,179,0,0.041666666666666664,0.6666666666666666,0
1982,North Yemen,838,180,0,0,0.5333333333333333,0
1982,Oman,782,181,0,0,0.23809523809523808,0
1982,Maldives,764,182,0,0,0.3333333333333333,0
1982,Tuvalu,752,183,0,0.2,2,0
1982,Guam,748,184,0,0.3333333333333333,2.1666666666666665,0
1982,Tonga,692,185,0,0.25,1.25,0
1982,Wallis and Futuna,687,186,0,0.16666666666666666,0.6666666666666666,0
1982,Tibet,685,187,0,0,1,0
1982,Cook Islands,679,188,0,0,0.6666666666666666,0
1982,Montserrat,627,189,0,0.3333333333333333,1.3333333333333333,0
1982,Western Samoa,611,190,0,0,0.5555555555555556,0
1982,Kiribati,599,191,0,0,1,0
1986,Soviet Union,2006,1,6,0.5626822157434402,1.903790087463557,4
1986,France,1990,2,0,0.3933333333333333,1.788888888888889,7
1986,England,1936,3,0,0.5979381443298969,2.6642120765832105,5
1986,Denmark,1930,4,41,0.44516129032258067,2.0838709677419356,4
1986,Brazil,1920,5,0,0.6179540709812108,2.2379958246346554,5
1986,West Germany,1907,6,0,0.5610687022900763,2.3435114503816794,7
1986,East Germany,1889,7,30,0.48148148148148145,1.7555555555555555,0
1986,Italy,1884,8,3,0.5198135198135199,1.9207459207459208,4
1986,Argentina,1879,9,0,0.5256198347107438,1.993388429752066,7
1986,Netherlands,1873,10,24,0.4557823129251701,2.1541950113378685,0
1986,Sweden,1872,11,34,0.4951923076923077,2.3108974358974357,0
1986,Hungary,1871,12,45,0.5303514376996805,2.461661341853035,3
1986,Spain,1864,13,0,0.4900662251655629,1.8245033112582782,5
1986,Scotland,1864,13,0,0.52,2.07,3
1986,Uruguay,1861,15,0,0.43613138686131386,1.6788321167883211,4
1986,Belgium,1844,16,43,0.3897216274089936,1.8008565310492506,7
1986,Northern Ireland,1843,17,20,0.27402135231316727,1.1316725978647686,3
1986,Mexico,1836,18,47,0.48942598187311176,1.8338368580060422,5
1986,Czechoslovakia,1832,19,0,0.44419642857142855,1.9508928571428572,0
1986,Portugal,1831,20,0,0.383399209486166,1.4268774703557312,3
1986,Bulgaria,1822,21,74,0.35917312661498707,1.4909560723514212,4
1986,Poland,1815,22,0,0.42093023255813955,1.8790697674418604,4
1986,Yugoslavia,1813,23,12,0.47770700636942676,2.1316348195329087,0
1986,South Africa,1797,24,0,0.43902439024390244,2.4878048780487805,0
1986,Romania,1792,25,24,0.39285714285714285,1.6236263736263736,0
1986,Wales,1792,25,19,0.28428927680798005,1.319201995012469,0
1986,Chile,1790,27,17,0.32894736842105265,1.4394736842105262,0
1986,Paraguay,1778,28,0,0.3391812865497076,1.4269005847953216,4
1986,Austria,1751,29,0,0.4426229508196721,1.9979508196721312,0
1986,Switzerland,1737,30,0,0.2806652806652807,1.4199584199584199,0
1986,Ireland,1713,31,0,0.27217125382262997,1.2966360856269112,0
1986,Iraq,1703,32,88,0.5465587044534413,1.777327935222672,3
1986,Morocco,1695,33,21,0.4580152671755725,1.4923664122137406,4
1986,Peru,1684,34,43,0.3447098976109215,1.4266211604095562,0
1986,Norway,1683,35,15,0.3030973451327434,1.5331858407079646,0
1986,Canada,1676,36,70,0.35,1.21,3
1986,Colombia,1661,37,75,0.24242424242424243,1.1454545454545455,0
1986,Algeria,1650,38,0,0.4349775784753363,1.5650224215246638,3
1986,Israel,1645,39,0,0.398876404494382,1.5730337078651686,0
1986,Australia,1644,40,71,0.49065420560747663,2.205607476635514,0
1986,Iran,1641,41,0,0.5402298850574713,1.7873563218390804,0
1986,South Korea,1635,42,97,0.6085972850678733,2.0407239819004523,3
1986,Egypt,1633,43,0,0.5,2.017605633802817,0
1986,Honduras,1619,44,0,0.375,1.325,0
1986,Libya,1613,45,40,0.3742690058479532,1.6608187134502923,0
1986,Ivory Coast,1607,46,16,0.46568627450980393,1.6764705882352942,0
1986,Greece,1601,47,0,0.2683982683982684,1.2597402597402598,0
1986,Zambia,1600,48,0,0.4980694980694981,2.115830115830116,0
1986,Tunisia,1596,49,0,0.3967611336032389,1.437246963562753,0
1986,Nigeria,1595,50,17,0.4280155642023346,1.5680933852140078,0
1986,Tahiti,1595,50,15,0.5957446808510638,3.265957446808511,0
1986,Senegal,1594,52,95,0.41203703703703703,1.3472222222222223,0
1986,Zaire,1586,53,0,0.5146198830409356,2.0584795321637426,0
1986,Malawi,1585,54,5,0.4263959390862944,1.5888324873096447,0
1986,Saudi Arabia,1581,55,0,0.45161290322580644,1.5870967741935484,0
1986,Ghana,1576,56,0,0.5409252669039146,2.0249110320284696,0
1986,Cameroon,1574,57,0,0.4,1.7675675675675675,0
1986,Guatemala,1574,57,8,0.3712871287128713,1.6435643564356435,0
1986,Costa Rica,1560,59,50,0.5690376569037657,2.422594142259414,0
1986,United States,1553,60,0,0.26666666666666666,1.2933333333333332,0
1986,China,1542,61,0,0.5560165975103735,2.236514522821577,0
1986,Zimbabwe,1538,62,85,0.4444444444444444,1.5462962962962963,0
1986,North Korea,1537,63,0,0.5478260869565217,2.0521739130434784,0
1986,Ecuador,1534,64,7,0.14,1.0666666666666667,0
1986,New Zealand,1527,65,23,0.4540229885057471,2.0517241379310347,0
1986,El Salvador,1527,65,38,0.42081447963800905,1.6561085972850678,0
1986,Martinique,1524,67,32,0.45689655172413796,2.0517241379310347,0
1986,Qatar,1522,68,14,0.39622641509433965,1.3396226415094339,0
1986,Finland,1514,69,21,0.19072164948453607,1.2293814432989691,0
1986,Turkey,1509,70,0,0.3089430894308943,1.2804878048780488,0
1986,Cuba,1509,70,0,0.37823834196891193,1.3626943005181347,0
1986,Bolivia,1503,72,0,0.2331288343558282,1.116564417177914,0
1986,Togo,1494,73,0,0.3356164383561644,1.2465753424657535,0
1986,Congo,1491,74,0,0.44919786096256686,1.967914438502674,0
1986,Kuwait,1490,75,0,0.4842105263157895,1.7578947368421052,0
1986,Japan,1486,76,56,0.40298507462686567,1.708955223880597,0
1986,Iceland,1483,77,0,0.2462686567164179,1.1865671641791045,0
1986,Uganda,1483,77,12,0.44029850746268656,1.873134328358209,0
1986,Albania,1476,79,0,0.20253164556962025,0.810126582278481,0
1986,Angola,1470,80,0,0.375,1.2678571428571428,0
1986,Mali,1465,81,0,0.4124293785310734,1.4802259887005649,0
1986,Northern Cyprus,1452,82,0,0.16666666666666666,0.5,0
1986,Gabon,1446,83,97,0.23376623376623376,1.3376623376623376,0
1986,St Vincent & Grenadines,1436,84,0,0.4090909090909091,1.5909090909090908,0
1986,Suriname,1424,85,0,0.45625,1.9375,0
1986,Madagascar,1417,86,0,0.45098039215686275,1.8333333333333333,0
1986,Sudan,1415,87,0,0.40606060606060607,1.4545454545454546,0
1986,Trinidad and Tobago,1413,88,0,0.44954128440366975,1.7217125382262997,0
1986,Guadeloupe,1398,89,28,0.3888888888888889,1.6888888888888889,0
1986,Kenya,1390,90,0,0.40484429065743943,1.7474048442906573,0
1986,United Arab Emirates,1389,91,72,0.2840909090909091,1.2159090909090908,0
1986,Tanzania,1382,92,0,0.30454545454545456,1.3727272727272728,0
1986,Mozambique,1378,93,33,0.2708333333333333,1.25,0
1986,Ethiopia,1375,94,0,0.3815028901734104,1.6358381502890174,0
1986,Syria,1371,95,41,0.3356164383561644,1.2397260273972603,0
1986,Guinea,1368,96,0,0.37872340425531914,1.6808510638297873,0
1986,Malta,1368,96,8,0.13253012048192772,0.5783132530120482,0
1986,Venezuela,1362,98,0,0.25,1.25,0
1986,Bahrain,1351,99,70,0.2761904761904762,1.1238095238095238,0
1986,Haiti,1349,100,0,0.46502057613168724,1.6707818930041152,0
1986,Burkina Faso,1342,101,0,0.2692307692307692,1.435897435897436,0
1986,New Caledonia,1334,102,0,0.5471698113207547,2.641509433962264,0
1986,Hong Kong,1333,103,76,0.3900414937759336,1.7012448132780082,0
1986,Sierra Leone,1331,104,0,0.2391304347826087,1.0434782608695652,0
1986,Gambia,1320,105,0,0.26881720430107525,1.118279569892473,0
1986,Malaysia,1319,106,0,0.4069529652351738,1.7484662576687116,0
1986,Bermuda,1309,107,0,0.21818181818181817,1.2181818181818183,0
1986,Burma,1302,108,4,0.4758364312267658,1.929368029739777,0
1986,Khmer Republic,1301,109,0,0.26,1.28,0
1986,Barbados,1300,110,19,0.23958333333333334,1.0104166666666667,0
1986,Fiji,1296,111,0,0.275,2.0875,0
1986,Grenada,1291,112,0,0.5,2.1296296296296298,0
1986,Cyprus,1290,113,0,0.06315789473684211,0.47368421052631576,0
1986,Thailand,1290,113,0,0.321256038647343,1.4154589371980677,0
1986,Central African Republic,1281,115,0,0.25806451612903225,1.4516129032258065,0
1986,Niger,1280,116,0,0.13114754098360656,0.9344262295081968,0
1986,Curaçao,1275,117,9,0.44285714285714284,1.9107142857142858,0
1986,Guinea-Bissau,1269,118,0,0.28888888888888886,1.1777777777777778,0
1986,Jamaica,1268,119,17,0.30120481927710846,1.180722891566265,0
1986,Chad,1268,119,0,0.1935483870967742,1.3225806451612903,0
1986,Singapore,1268,119,24,0.260233918128655,1.3391812865497077,0
1986,Mauritius,1266,122,25,0.42592592592592593,2.138888888888889,0
1986,Cape Verde,1264,123,81,0.26666666666666666,0.8,0
1986,French Guiana,1263,124,0,0.21621621621621623,1.2432432432432432,0
1986,Guyana,1256,125,32,0.24537037037037038,1.0231481481481481,0
1986,Saint Lucia,1245,126,0,0.3111111111111111,1.488888888888889,0
1986,Liberia,1243,127,0,0.18604651162790697,0.9186046511627907,0
1986,Lebanon,1237,128,0,0.29411764705882354,1.5441176470588236,0
1986,Aruba,1233,129,0,0.30612244897959184,1.7244897959183674,0
1986,Benin,1230,130,0,0.22916666666666666,1.2083333333333333,0
1986,Burundi,1226,131,0,0.2,1.2,0
1986,Panama,1224,132,16,0.2392638036809816,1.3251533742331287,0
1986,India,1220,133,8,0.36220472440944884,1.531496062992126,0
1986,Palestine,1217,134,0,0.2,1.3333333333333333,0
1986,South Vietnam,1206,135,0,0.4009216589861751,1.9308755760368663,0
1986,Faroe Islands,1206,135,0,0.2222222222222222,1.0555555555555556,0
1986,Dominica,1203,137,0,0.23809523809523808,1.2857142857142858,0
1986,Somalia,1200,138,23,0.15217391304347827,0.9347826086956522,0
1986,South Yemen,1189,139,0,0.21621621621621623,1,0
1986,Antigua and Barbuda,1188,140,0,0.25806451612903225,1.032258064516129,0
1986,Taiwan,1181,141,0,0.33076923076923076,1.5538461538461539,0
1986,Papua New Guinea,1178,142,1,0.34,2.54,0
1986,Luxembourg,1168,143,2,0.08280254777070063,0.7770700636942676,0
1986,Lesotho,1168,143,0,0.2,1.1,0
1986,Jordan,1163,145,13,0.2054794520547945,0.821917808219178,0
1986,Saint Kitts and Nevis,1148,146,63,0.3076923076923077,1.3076923076923077,0
1986,Réunion,1140,147,12,0.2608695652173913,1.6666666666666667,0
1986,Liechtenstein,1138,148,0,0.3333333333333333,0.8333333333333334,0
1986,Swaziland,1134,149,0,0.11764705882352941,1.1176470588235294,0
1986,Pakistan,1130,150,0,0.29213483146067415,1.3820224719101124,0
1986,Bonaire,1121,151,8,0.20408163265306123,0.9795918367346939,0
1986,Indonesia,1116,152,0,0.38287153652392947,1.7254408060453401,0
1986,Belize,1114,153,0,0.3333333333333333,1,0
1986,Bangladesh,1108,154,81,0.23809523809523808,1.1428571428571428,0
1986,Equatorial Guinea,1093,155,8,0,0.7777777777777778,0
1986,Rwanda,1092,156,0,0.13333333333333333,0.4666666666666667,0
1986,Cayman Islands,1091,157,0,0,1,0
1986,Mauritania,1073,158,0,0.08974358974358974,0.6282051282051282,0
1986,São Tomé and Príncipe,1056,159,0,0.08333333333333333,0.9166666666666666,0
1986,Zanzibar,1054,160,0,0.11224489795918367,0.7755102040816326,0
1986,Solomon Islands,1043,161,0,0.36363636363636365,2.1818181818181817,0
1986,Macao,1043,161,0,0.15384615384615385,0.7692307692307693,0
1986,Vanuatu,1035,163,0,0.1836734693877551,1.7959183673469388,0
1986,Botswana,1008,164,0,0,0.5833333333333334,0
1986,Nicaragua,985,165,0,0.08196721311475409,0.8852459016393442,0
1986,Seychelles,975,166,0,0.125,1.125,0
1986,Puerto Rico,966,167,0,0.09090909090909091,0.6060606060606061,0
1986,Greenland,966,167,0,0,0.7142857142857143,0
1986,Laos,940,169,0,0.07142857142857142,0.7380952380952381,0
1986,Sint Maarten,915,170,0,0.3333333333333333,1.6666666666666667,0
1986,Sri Lanka,915,170,0,0.08620689655172414,0.9827586206896551,0
1986,Dominican Republic,913,172,0,0.11764705882352941,0.8235294117647058,0
1986,British Virgin Islands,907,173,0,1,1,0
1986,Brunei,905,174,0,0.13157894736842105,0.631578947368421,0
1986,Mongolia,896,175,0,0,1,0
1986,Oman,889,176,0,0.07317073170731707,0.5609756097560976,0
1986,Djibouti,880,177,0,0,0.8333333333333334,0
1986,Comoros,878,178,0,0.16666666666666666,1,0
1986,Bahamas,877,179,0,0.18181818181818182,0.7272727272727273,0
1986,Afghanistan,860,180,0,0.03571428571428571,0.6071428571428571,0
1986,North Yemen,853,181,30,0.037037037037037035,0.5185185185185185,0
1986,Philippines,843,182,0,0.12605042016806722,0.8067226890756303,0
1986,Nepal,840,183,31,0.2702702702702703,1.027027027027027,0
1986,Tuvalu,752,184,0,0.2,2,0
1986,Guam,748,185,0,0.3333333333333333,2.1666666666666665,0
1986,Maldives,736,186,0,0.1,0.5,0
1986,Wallis and Futuna,695,187,0,0.3,0.9,0
1986,Tibet,685,188,0,0,1,0
1986,Cook Islands,679,189,0,0,0.6666666666666666,0
1986,Tonga,678,190,0,0.2857142857142857,1.5714285714285714,0
1986,Bhutan,643,191,0,0,0.16666666666666666,0
1986,Montserrat,627,192,0,0.3333333333333333,1.3333333333333333,0
1986,Eastern Samoa,610,193,0,0.3333333333333333,2,0
1986,Western Samoa,605,194,0,0.07692307692307693,0.9230769230769231,0
1986,Kiribati,599,195,0,0,1,0
1986,Anguilla,593,196,0,0,0,0
1986,Niue,496,197,0,0,0,0
1990,Netherlands,2048,1,1,0.4631578947368421,2.1115789473684212,4
1990,Brazil,2008,2,12,0.6210131332082551,2.198874296435272,4
1990,West Germany,2001,3,18,0.5575221238938053,2.2778761061946904,7
1990,Italy,1964,4,0,0.5265392781316348,1.8874734607218684,7
1990,Sweden,1960,5,8,0.4977307110438729,2.264750378214826,3
1990,Soviet Union,1956,6,0,0.5498721227621484,1.843989769820972,3
1990,England,1945,7,60,0.593103448275862,2.5986206896551725,7
1990,Spain,1926,8,27,0.49707602339181284,1.8304093567251463,4
1990,Yugoslavia,1923,9,36,0.48111332007952284,2.10934393638171,5
1990,Denmark,1907,10,85,0.4411764705882353,2.0176470588235293,0
1990,Mexico,1907,10,28,0.5124653739612188,1.9168975069252077,0
1990,Romania,1892,12,0,0.4014962593516209,1.6309226932668328,4
1990,Czechoslovakia,1891,13,43,0.4554865424430642,1.9171842650103519,5
1990,Ireland,1888,14,51,0.2972222222222222,1.3,0
1990,Uruguay,1874,15,22,0.4363327674023769,1.6553480475382003,4
1990,France,1866,16,15,0.39300411522633744,1.757201646090535,0
1990,Belgium,1853,17,49,0.39243027888446214,1.794820717131474,4
1990,Colombia,1822,18,6,0.29533678756476683,1.1813471502590673,4
1990,Argentina,1803,19,0,0.515625,1.9484375,7
1990,South Africa,1797,20,0,0.43902439024390244,2.4878048780487805,0
1990,Poland,1792,21,0,0.42526315789473684,1.8357894736842104,0
1990,Portugal,1779,22,22,0.3829787234042553,1.3971631205673758,0
1990,Chile,1778,23,0,0.3404255319148936,1.4278959810874705,0
1990,Scotland,1768,24,0,0.5065420560747663,2.005607476635514,3
1990,South Korea,1746,25,17,0.610204081632653,2.0306122448979593,3
1990,Paraguay,1743,26,0,0.3647959183673469,1.4362244897959184,0
